통,반,_dong,_jib,_fill
24,0,신천동,275-1,road_match
24,0,신천동,277-5,road_split
23,0,신천동,277-5,road_split
24,0,신천동,280-3,road_match
5,0,신천동,314-66,road_match
5,0,신천동,314-112,road_match
6,0,신천동,314-151,road_split
5,0,신천동,314-151,road_split
4,0,신천동,314-151,road_split
6,0,신천동,314-152,road_split
4,0,신천동,314-152,road_split
5,0,신천동,314-153,road_match
5,0,신천동,343-2,road_match
5,0,신천동,343-3,road_match
11,0,신천동,370-16,road_match
11,0,신천동,372-22,road_match
11,0,신천동,375-6,road_match
11,0,신천동,375-7,road_match
11,0,신천동,375-9,road_match
13,0,신천동,378-4,road_match
13,0,신천동,378-6,road_match
13,0,신천동,378-8,road_match
13,0,신천동,378-17,road_match
13,0,신천동,387-9,road_split
14,0,신천동,387-9,road_split
6,0,신천동,409-6,road_match
6,0,신천동,409-11,road_match
6,0,신천동,410-7,road_match
6,0,신천동,410-9,road_match
6,0,신천동,410-10,road_match
6,0,신천동,419-2,road_match
6,0,신천동,421-2,road_split
7,0,신천동,421-5,road_split
6,0,신천동,421-5,road_split
18,0,신천동,895,road_split
17,0,신천동,895,road_split
14,0,신천동,895,road_split
3,0,신천동,703-24,road_match
3,0,신천동,703-13,road_match
7,0,신천동,700,road_match
7,0,신천동,694,road_match
6,0,신천동,685-17,road_match
6,0,신천동,685-16,road_match
6,0,신천동,685-15,road_match
6,0,신천동,685-14,road_match
13,0,신천동,685-11,road_match
13,0,신천동,685-9,road_match
13,0,신천동,685-7,road_match
17,0,신천동,685-6,road_split
13,0,신천동,685-6,road_split
6,0,신천동,685-4,road_match
33,0,신천동,677-76,road_match
33,0,신천동,677-75,road_match
27,0,신천동,677-65,road_match
23,0,신천동,677-42,road_match
34,0,신천동,677-38,road_match
31,0,신천동,677-24,road_split
34,0,신천동,677-24,road_split
27,0,신천동,677-18,road_match
33,0,신천동,677-14,road_match
24,0,신천동,677-9,road_match
27,0,신천동,677-6,road_match
23,0,신천동,264-9,road_match
6,0,신천동,산17-56,road_match
6,0,신천동,산15-32,road_match
6,0,신천동,산15-21,road_match
6,0,신천동,산15-14,road_match
6,0,신천동,산15-11,road_match
6,0,신천동,산12-3,road_split
7,0,신천동,산12-3,road_split
7,0,신천동,산12-2,road_split
6,0,신천동,산12-2,road_split
7,0,신천동,산12-1,road_split
6,0,신천동,산12-1,road_split
7,0,신천동,산4-5,road_match
7,0,신천동,산4-4,road_match
40,0,신천동,952-1,road_match
40,0,신천동,950-1,road_match
40,0,신천동,949-4,road_match
40,0,신천동,949-3,road_match
40,0,신천동,949-2,road_match
40,0,신천동,949-1,road_match
33,0,신천동,945-6,road_match
33,0,신천동,945-4,road_match
33,0,신천동,945-3,road_match
3,0,신천동,945-1,road_split
33,0,신천동,945-1,road_split
36,0,신천동,942-2,road_split
33,0,신천동,942-2,road_split
39,0,신천동,942-1,road_split
36,0,신천동,942-1,road_split
36,0,신천동,942,road_match
38,0,신천동,941,road_split
39,0,신천동,941,road_split
38,0,신천동,940,road_split
39,0,신천동,940,road_split
38,0,신천동,939,road_split
35,0,신천동,939,road_split
39,0,신천동,939,road_split
36,0,신천동,938,road_match
38,0,신천동,937,road_split
36,0,신천동,937,road_split
39,0,신천동,937,road_split
36,0,신천동,936-2,road_match
36,0,신천동,936-1,road_match
36,0,신천동,936,road_match
36,0,신천동,935,road_match
36,0,신천동,934-2,road_match
37,0,신천동,933,road_split
38,0,신천동,933,road_split
35,0,신천동,933,road_split
34,0,신천동,933,road_split
14,0,신천동,933,road_split
36,0,신천동,933,road_split
37,0,신천동,932,road_match
37,0,신천동,931,road_match
34,0,신천동,930,road_split
37,0,신천동,930,road_split
35,0,신천동,930,road_split
34,0,신천동,929,road_split
35,0,신천동,929,road_split
14,0,신천동,929,road_split
34,0,신천동,928,road_match
34,0,신천동,927,road_match
31,0,신천동,926,road_split
34,0,신천동,926,road_split
31,0,신천동,925,road_match
32,0,신천동,924,road_split
3,0,신천동,924,road_split
3,0,신천동,923,road_split
29,0,신천동,923,road_split
28,0,신천동,923,road_split
32,0,신천동,923,road_split
28,0,신천동,922,road_split
32,0,신천동,922,road_split
29,0,신천동,922,road_split
28,0,신천동,921,road_split
32,0,신천동,921,road_split
28,0,신천동,920,road_match
31,0,신천동,919,road_split
28,0,신천동,919,road_split
32,0,신천동,919,road_split
33,0,신천동,919,road_split
34,0,신천동,919,road_split
36,0,신천동,919,road_split
31,0,신천동,918,road_match
31,0,신천동,917,road_split
28,0,신천동,917,road_split
23,0,신천동,916,road_split
24,0,신천동,916,road_split
23,0,신천동,915,road_match
22,0,신천동,914,road_split
23,0,신천동,914,road_split
24,0,신천동,914,road_split
22,0,신천동,913,road_split
23,0,신천동,913,road_split
22,0,신천동,912,road_split
24,0,신천동,912,road_split
15,0,신천동,910,road_split
14,0,신천동,910,road_split
11,0,신천동,910,road_split
13,0,신천동,909,road_split
11,0,신천동,909,road_split
14,0,신천동,908,road_split
13,0,신천동,908,road_split
14,0,신천동,907,road_split
15,0,신천동,907,road_split
7,0,신천동,594-5,road_match
15,0,신천동,906,road_match
14,0,신천동,905,road_split
15,0,신천동,905,road_split
17,0,신천동,905,road_split
21,0,신천동,904,road_split
19,0,신천동,904,road_split
15,0,신천동,904,road_split
21,0,신천동,903,road_split
19,0,신천동,903,road_split
15,0,신천동,903,road_split
19,0,신천동,902,road_split
15,0,신천동,902,road_split
17,0,신천동,902,road_split
21,0,신천동,901,road_split
19,0,신천동,901,road_split
21,0,신천동,900,road_match
21,0,신천동,899,road_split
20,0,신천동,899,road_split
17,0,신천동,899,road_split
19,0,신천동,899,road_split
18,0,신천동,899,road_split
20,0,신천동,898,road_match
20,0,신천동,897,road_match
20,0,신천동,896,road_split
18,0,신천동,896,road_split
18,0,신천동,894,road_split
17,0,신천동,894,road_split
21,0,신천동,893,road_split
20,0,신천동,893,road_split
18,0,신천동,893,road_split
39,0,신천동,888-21,road_match
38,0,신천동,886-36,road_match
36,0,신천동,882-6,road_match
36,0,신천동,881-6,road_match
36,0,신천동,881-3,road_match
34,0,신천동,863-32,road_match
31,0,신천동,849-15,road_match
23,0,신천동,846-40,road_match
23,0,신천동,846-39,road_match
23,0,신천동,846-38,road_split
24,0,신천동,846-38,road_split
23,0,신천동,845-34,road_match
23,0,신천동,845-33,road_match
22,0,신천동,843-31,road_match
22,0,신천동,843-30,road_match
22,0,신천동,843-29,road_match
13,0,신천동,839-15,road_match
14,0,신천동,837-2,road_match
15,0,신천동,836-5,road_match
14,0,신천동,833-10,road_match
21,0,신천동,824-28,road_match
21,0,신천동,823-25,road_match
19,0,신천동,822-20,road_match
20,0,신천동,814-5,road_match
27,0,신천동,812,road_match
27,0,신천동,811,road_match
25,0,신천동,810,road_split
26,0,신천동,810,road_split
27,0,신천동,810,road_split
3,0,신천동,810,road_split
26,0,신천동,808-2,road_match
26,0,신천동,808,road_match
26,0,신천동,807-1,road_match
26,0,신천동,807,road_split
25,0,신천동,807,road_split
25,0,신천동,806,road_match
25,0,신천동,805,road_match
25,0,신천동,804,road_match
11,0,신천동,802,road_split
8,0,신천동,802,road_split
11,0,신천동,801,road_match
16,0,신천동,800,road_split
11,0,신천동,800,road_split
12,0,신천동,800,road_split
10,0,신천동,800,road_split
12,0,신천동,799,road_split
10,0,신천동,799,road_split
8,0,신천동,798,road_match
9,0,신천동,797,road_match
16,0,신천동,796,road_split
11,0,신천동,796,road_split
10,0,신천동,796,road_split
9,0,신천동,796,road_split
8,0,신천동,796,road_split
18,0,신천동,795,road_split
16,0,신천동,795,road_split
9,0,신천동,795,road_split
6,0,신천동,794,road_split
41,0,신천동,794,road_split
2,0,신천동,794,road_split
41,0,신천동,793,road_match
41,0,신천동,792,road_match
41,0,신천동,791,road_match
41,0,신천동,790-3,road_match
41,0,신천동,790-2,road_split
1,0,신천동,790-2,road_split
41,0,신천동,790-1,road_match
2,0,신천동,790,road_split
41,0,신천동,790,road_split
3,0,신천동,790,road_split
2,0,신천동,789,road_split
41,0,신천동,789,road_split
4,0,신천동,788,road_split
5,0,신천동,788,road_split
4,0,신천동,787,road_match
4,0,신천동,786,road_match
4,0,신천동,785,road_match
4,0,신천동,784,road_split
3,0,신천동,784,road_split
2,0,신천동,784,road_split
5,0,신천동,784,road_split
41,0,신천동,784,road_split
6,0,신천동,783,road_split
5,0,신천동,783,road_split
4,0,신천동,783,road_split
3,0,신천동,783,road_split
2,0,신천동,783,road_split
33,0,신천동,960,road_match
40,0,신천동,83-106,road_match
36,0,신천동,934-1,road_split
33,0,신천동,934-1,road_split
33,0,신천동,677-62,road_match
33,0,신천동,677-73,road_match
33,0,신천동,677-74,road_match
36,0,신천동,934,road_split
33,0,신천동,934,road_split
33,0,신천동,677-61,road_match
33,0,신천동,677-45,road_match
33,0,신천동,677-63,road_match
33,0,신천동,945-2,road_match
40,0,신천동,951-1,road_match
33,0,신천동,958,road_match
30,0,신천동,946-2,road_split
3,0,신천동,946-2,road_split
33,0,신천동,946-2,road_split
30,0,신천동,946-1,road_match
3,0,신천동,35-4,road_match
3,0,신천동,679-21,road_split
33,0,신천동,679-21,road_split
33,0,신천동,677-48,road_match
3,0,신천동,677-46,road_match
3,0,신천동,677-28,road_match
40,0,신천동,83-112,road_match
3,0,신천동,36-1,road_match
27,0,신천동,1-1,road_match
27,0,신천동,1-4,road_match
27,0,신천동,1-25,road_match
27,0,신천동,1-26,road_match
27,0,신천동,1-47,road_match
28,0,신천동,26-5,road_match
3,0,신천동,35-33,road_match
32,0,신천동,37-7,road_match
23,0,신천동,54-4,road_match
40,0,신천동,83-50,road_match
27,0,신천동,83-58,road_match
27,0,신천동,83-83,road_match
40,0,신천동,83-94,road_match
40,0,신천동,83-105,road_match
37,0,신천동,128-5,road_split
38,0,신천동,128-5,road_split
34,0,신천동,178-7,road_match
34,0,신천동,178-10,road_match
34,0,신천동,180-22,road_match
31,0,신천동,184-5,road_match
17,0,신천동,452-17,road_match
17,0,신천동,452-18,road_match
17,0,신천동,452-19,road_match
25,0,신천동,764-6,road_match
